statement_type,raw_concept,canonical_row_id,mapping_status,notes
balance_sheet,html:stockholders-equity,html:stockholders-equity,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:PreferredStockSharesAuthorized,us-gaap:PreferredStockSharesAuthorized,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:CommonStockParOrStatedValuePerShare,us-gaap:CommonStockParOrStatedValuePerShare,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:AdditionalPaidInCapitalCommonStock,us-gaap:AdditionalPaidInCapitalCommonStock,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:TreasuryStockCommonShares,us-gaap:TreasuryStockCommonShares,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:RetainedEarningsAccumulatedDeficit,us-gaap:RetainedEarningsAccumulatedDeficit,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:StockholdersEquity,us-gaap:StockholdersEquity,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:LiabilitiesAndStockholdersEquity,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,html:the-accompanying-notes-are-an-integral-part-of-these-consolidated-financial-statements,html:the-accompanying-notes-are-an-integral-part-of-these-consolidated-financial-statements,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:NetIncomeLoss,us-gaap:NetIncomeLoss,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,html:adjustments-to-reconcile-net-income-loss-to-net-cash-provided-by-operating-activities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx; dedup_merged_into:us-gaap:NetCashProvidedByUsedInOperatingActivities:similar_label_sparse
cash_flow,us-gaap:DepreciationAndAmortization,us-gaap:DepreciationAndAmortization,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:ProvisionForDoubtfulAccounts,us-gaap:ProvisionForDoubtfulAccounts,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:ShareBasedCompensation,us-gaap:ShareBasedCompensation,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:DeferredIncomeTaxExpenseBenefit,us-gaap:DeferredIncomeTaxExpenseBenefit,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:AmortizationOfFinancingCostsAndDiscounts,us-gaap:AmortizationOfFinancingCostsAndDiscounts,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
