statement_type,raw_concept,canonical_row_id,mapping_status,notes
cash_flow,us-gaap:CashAcquiredFromAcquisition,us-gaap:CashAcquiredFromAcquisition,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,us-gaap:NetCashProvidedByUsedInInvestingActivities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,html:cash-flows-from-financing-activities,html:cash-flows-from-investing-activities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx; dedup_merged_into:html:cash-flows-from-investing-activities:similar_label_empty
cash_flow,us-gaap:ProceedsFromStockOptionsExercised,us-gaap:ProceedsFromStockOptionsExercised,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap:PaymentsRelatedToTaxWithholdingForShareBasedCompensation,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:PaymentForContingentConsiderationLiabilityFinancingActivities,us-gaap:PaymentForContingentConsiderationLiabilityFinancingActivities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,us-gaap:NetCashProvidedByUsedInFinancingActivities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,html:adjustments-to-reconcile-net-loss-to-net-cash-provided-by-operating-activities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_label_match,Fuzzy label match to html:adjustments-to-reconcile-net-income-to-net-cash-provided-by-operating-activities (from DUOL_SEC-XBRL-financials_as-presented_10-K_2023-03-01_0001562088-23-000052.xlsx); dedup_merged_into:us-gaap:NetCashProvidedByUsedInOperatingActivities:similar_label_sparse
