statement_type,canonical_row_id,period,value,source_file,source_sheet,source_column,raw_concept,resolution
cash_flow,us-gaap:AmortizationOfIntangibleAssets,FY23,116.6,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:AmortizationOfIntangibleAssets,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:AmortizationOfIntangibleAssets,FY23,116.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:AmortizationOfIntangibleAssets,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:GainLossOnInvestments,FY23,-279.3,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:GainLossOnInvestments,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:GainLossOnInvestments,FY23,-279.3,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:GainLossOnInvestments,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:GainLossOnInvestments,FY23,-279.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:GainLossOnInvestments,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:ShareBasedCompensation,FY23,88.3,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:ShareBasedCompensation,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:ShareBasedCompensation,FY23,88.3,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:ShareBasedCompensation,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:ShareBasedCompensation,FY23,88.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:ShareBasedCompensation,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,rok:RetirementBenefitsExpenses,FY23,125.3,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",rok:RetirementBenefitsExpenses,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,rok:RetirementBenefitsExpenses,FY23,125.3,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",rok:RetirementBenefitsExpenses,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
